"","time","female","age","wage","ltime"
"8615",1115,0,36,29.1000003814697,7.01660966873169
"8616",122,0,49,132.100006103516,4.80402088165283
"8617",427,0,48,89.3000030517578,6.05678415298462
"8618",274,0,39,121.400001525879,5.61312818527222
"8619",638,0,38,82.0999984741211,6.45833826065063
"8620",305,0,27,17.8999996185303,5.72031164169312
"8621",151,0,27,86.1999969482422,5.01727962493896
"8622",746,0,33,111.199996948242,6.6147255897522
"8623",854,1,48,85.6999969482422,6.74993133544922
"8624",839,1,33,0,6.73221063613892
"8625",78,1,32,54.5999984741211,4.35670900344849
"8626",701,1,43,30.6000003814697,6.55250787734985
"8627",61,0,36,93.9000015258789,4.11087369918823
"8628",62,1,36,37.2000007629395,4.12713432312012
"8629",69,0,47,95.9000015258789,4.23410654067993
"8630",69,0,34,76.5,4.23410654067993
"8631",182,0,30,83.6999969482422,5.20400667190552
"8632",244,0,31,74,5.49716806411743
"8633",124,0,40,127,4.82028150558472
"8634",1022,1,29,0,6.92951679229736
"8635",93,1,47,46.4000015258789,4.53259944915771
"8636",1355,1,28,0,7.21155691146851
"8637",599,0,42,129.600006103516,6.39526176452637
"8638",305,0,31,93.9000015258789,5.72031164169312
"8639",119,0,35,71.4000015258789,4.77912330627441
"8640",1308,1,46,33.7000007629395,7.1762547492981
"8641",115,0,27,89.3000030517578,4.74493217468262
"8642",28,1,31,0,3.33220458030701
"8643",785,0,46,103.599998474121,6.66568374633789
"8644",731,1,47,30.6000003814697,6.59441328048706
"8645",443,0,40,74.5,6.0935697555542
"8646",348,0,40,38.2999992370605,5.85220241546631
"8647",74,0,28,57.7000007629395,4.30406522750854
"8648",137,0,26,47.4000015258789,4.91998100280762
"8649",185,0,27,49,5.22035598754883
"8650",60,1,37,36.7000007629395,4.09434461593628
"8651",91,0,30,52,4.51085948944092
"8652",578,0,31,53.5999984741211,6.35957384109497
"8653",154,0,30,89.8000030517578,5.03695249557495
"8654",486,1,41,40.7999992370605,6.18620872497559
"8655",42,0,26,50,3.7376697063446
"8656",76,0,26,74.5,4.33073329925537
"8657",31,0,30,52.5999984741211,3.43398714065552
"8658",366,1,27,80.5999984741211,5.90263319015503
"8659",366,1,28,36.2000007629395,5.90263319015503
"8660",1279,1,42,66.3000030517578,7.15383386611938
"8661",121,0,44,135.199996948242,4.79579067230225
"8662",32,1,33,28.1000003814697,3.465735912323
"8663",1917,1,36,65.8000030517578,7.55851697921753
"8664",625,0,42,60.2000007629395,6.43775177001953
"8665",915,1,31,46.9000015258789,6.81892395019531
"8666",94,0,33,92.9000015258789,4.54329490661621
"8667",26,0,41,62.2000007629395,3.25809645652771
"8668",1173,1,34,38.7999992370605,7.06731986999512
"8669",74,0,41,129.600006103516,4.30406522750854
"8670",549,0,36,101,6.30809831619263
"8671",32,1,27,50.5,3.465735912323
"8672",262,0,29,67.9000015258789,5.5683445930481
"8673",668,1,47,57.7000007629395,6.50428819656372
"8674",53,0,27,47.4000015258789,3.97029185295105
"8675",822,0,32,68.4000015258789,6.71174049377441
"8676",166,0,45,61.7000007629395,5.11198759078979
"8677",848,0,40,51.5,6.74288082122803
"8678",307,0,29,41.7999992370605,5.72684764862061
"8679",22,1,28,26,3.09104251861572
"8680",227,0,28,68.4000015258789,5.42495012283325
"8681",584,1,37,0,6.36990118026733
"8682",1643,1,38,0,7.40427923202515
"8683",144,0,31,64.8000030517578,4.96981334686279
"8684",397,0,34,58.2000007629395,5.98393630981445
"8685",82,0,46,78.0999984741211,4.40671920776367
"8686",47,0,37,63.2999992370605,3.85014748573303
"8687",47,1,27,41.7999992370605,3.85014748573303
"8688",974,0,38,105.599998474121,6.88141107559204
"8689",124,1,43,57.0999984741211,4.82028150558472
"8690",684,0,49,75.5,6.52795791625977
"8691",150,1,44,36.7000007629395,5.01063537597656
"8692",199,0,35,103.599998474121,5.29330492019653
"8693",1371,0,29,71.4000015258789,7.22329568862915
"8694",1686,0,30,81.5999984741211,7.43011426925659
"8695",366,0,27,52,5.90263319015503
"8696",108,1,32,0,4.68213129043579
"8697",232,1,30,71.4000015258789,5.44673728942871
"8698",274,0,38,137.800003051758,5.61312818527222
"8699",106,0,37,204.100006103516,4.66343927383423
"8700",62,0,33,40.2999992370605,4.12713432312012
"8701",78,1,30,83.6999969482422,4.35670900344849
"8702",350,1,33,49,5.85793304443359
"8703",366,1,41,68.9000015258789,5.90263319015503
"8704",91,0,30,44.9000015258789,4.51085948944092
"8705",144,0,47,57.0999984741211,4.96981334686279
"8706",75,0,38,99,4.31748819351196
"8707",787,1,32,0,6.66822814941406
"8708",609,1,46,55.5999984741211,6.4118185043335
"8709",67,0,38,79.5999984741211,4.20469284057617
"8710",558,0,42,0,6.32435894012451
"8711",43,0,49,79.0999984741211,3.76120018959045
"8712",31,0,26,27,3.43398714065552
"8713",217,0,27,70.4000015258789,5.37989711761475
"8714",36,0,27,75.5,3.58351898193359
"8715",674,1,47,43.9000015258789,6.5132303237915
"8716",17,1,47,72.4000015258789,2.83321332931519
"8717",20,1,48,77.5999984741211,2.99573230743408
"8718",945,0,28,21.8999996185303,6.8511848449707
"8719",90,0,38,112.800003051758,4.49980974197388
"8720",578,0,33,96.4000015258789,6.35957384109497
"8721",78,1,31,45.4000015258789,4.35670900344849
"8722",26,0,38,71.4000015258789,3.25809645652771
"8723",360,1,39,45.9000015258789,5.88610410690308
"8724",74,0,26,45.9000015258789,4.30406522750854
"8725",946,1,33,93.4000015258789,6.8522424697876
"8726",55,0,28,56.5999984741211,4.00733327865601
"8727",99,1,29,77.5999984741211,4.59511995315552
"8728",115,0,38,66.3000030517578,4.74493217468262
"8729",18,0,30,56.5999984741211,2.89037179946899
"8730",1576,1,32,0,7.36264514923096
"8731",1186,0,26,79.5999984741211,7.07834148406982
"8732",29,0,29,65.8000030517578,3.36729574203491
"8733",1002,0,26,61.7000007629395,6.90975332260132
"8734",415,0,45,98,6.02827835083008
"8735",33,0,34,76.5,3.49650764465332
"8736",808,0,46,0,6.69456195831299
"8737",152,1,42,47.4000015258789,5.02388048171997
"8738",76,1,37,39.7999992370605,4.33073329925537
"8739",76,0,35,78.5999984741211,4.33073329925537
"8740",1517,0,28,30.1000003814697,7.32449007034302
"8741",700,1,45,27,6.55108022689819
"8742",378,0,27,54.0999984741211,5.93489408493042
"8743",1097,1,27,64.3000030517578,7.0003342628479
"8744",1278,0,28,71.9000015258789,7.15305185317993
"8745",72,0,44,204.100006103516,4.27666616439819
"8746",544,1,36,32.7000007629395,6.29894924163818
"8747",1429,0,40,0,7.26472997665405
"8748",914,0,30,116.300003051758,6.81783056259155
"8749",31,1,38,68.4000015258789,3.43398714065552
"8750",275,0,42,134.699996948242,5.61677122116089
"8751",1369,1,26,23,7.22183561325073
"8752",401,1,41,94.9000015258789,5.99396133422852
"8753",242,0,36,117.300003051758,5.48893785476685
"8754",343,0,47,69.4000015258789,5.83773040771484
"8755",245,0,40,64.8000030517578,5.5012583732605
"8756",76,0,26,66.8000030517578,4.33073329925537
"8757",1583,1,47,11.1999998092651,7.3670768737793
"8758",32,0,36,66.8000030517578,3.465735912323
"8759",213,1,28,61.7000007629395,5.36129236221313
"8760",517,1,30,53.5999984741211,6.24804306030273
"8761",512,0,26,18.8999996185303,6.2383246421814
"8762",244,1,33,62.2000007629395,5.49716806411743
"8763",89,0,31,98,4.48863649368286
"8764",279,1,32,44.9000015258789,5.63121175765991
"8765",1613,0,37,69.9000015258789,7.38585090637207
"8766",1278,0,49,120.400001525879,7.15305185317993
"8767",353,0,35,51.5,5.86646795272827
"8768",336,1,34,103.099998474121,5.81711101531982
"8769",70,0,30,63.7999992370605,4.24849510192871
"8770",1023,1,32,0,6.93049478530884
"8771",1751,1,32,55.5999984741211,7.467942237854
"8772",274,1,27,83.6999969482422,5.61312818527222
"8773",767,0,45,83.1999969482422,6.64248657226562
"8774",307,1,36,86.6999969482422,5.72684764862061
"8775",396,0,47,56.5999984741211,5.98141431808472
"8776",139,1,34,92.3000030517578,4.93447399139404
"8777",183,0,27,36.2000007629395,5.20948600769043
"8778",1028,0,34,64.3000030517578,6.93537044525146
"8779",481,0,47,84.6999969482422,6.17586708068848
"8780",25,0,30,66.8000030517578,3.21887588500977
"8781",43,0,30,78.0999984741211,3.76120018959045
"8782",487,0,38,0,6.18826389312744
"8783",585,1,43,23.5,6.37161207199097
"8784",1137,1,32,67.3000030517578,7.03614854812622
"8785",1066,0,39,65.8000030517578,6.97166872024536
"8786",83,1,39,35.7000007629395,4.4188404083252
"8787",427,1,31,40.7999992370605,6.05678415298462
"8788",510,1,37,71.4000015258789,6.23441076278687
"8789",397,1,31,10.1999998092651,5.98393630981445
"8790",17,0,40,53.5999984741211,2.83321332931519
"8791",7,1,29,64.8000030517578,1.94591009616852
"8792",84,0,30,50.5,4.43081665039062
"8793",11,0,31,57.7000007629395,2.39789533615112
"8794",265,1,39,64.3000030517578,5.57973003387451
"8795",1024,1,32,0,6.931471824646
"8796",38,0,29,60.2000007629395,3.63758611679077
"8797",375,0,43,81.5999984741211,5.92692613601685
"8798",37,0,47,60.2000007629395,3.61091780662537
"8799",1035,0,30,32.0999984741211,6.94215679168701
"8800",76,0,48,126.5,4.33073329925537
"8801",62,1,30,26,4.12713432312012
"8802",83,0,47,66.3000030517578,4.4188404083252
"8803",1277,0,47,117.900001525879,7.15226888656616
"8804",821,1,26,52.5999984741211,6.71052312850952
"8805",154,0,28,0,5.03695249557495
"8806",549,0,46,63.2999992370605,6.30809831619263
"8807",105,1,29,77,4.65396022796631
"8808",753,0,26,68.4000015258789,6.62406539916992
"8809",593,1,44,0.5,6.38519430160522
"8810",1748,1,27,0,7.46622753143311
"8811",29,0,33,63.2999992370605,3.36729574203491
"8812",115,0,32,30.6000003814697,4.74493217468262
"8813",32,1,30,70.4000015258789,3.465735912323
"8814",32,0,30,107.699996948242,3.465735912323
"8815",1614,0,42,46.9000015258789,7.38647079467773
"8816",521,0,41,65.8000030517578,6.25575017929077
"8817",912,0,41,50,6.81563997268677
"8818",980,1,48,0,6.8875527381897
"8819",167,1,38,44.4000015258789,5.11799383163452
"8820",986,0,43,64.3000030517578,6.8936562538147
"8821",929,1,26,0,6.83410882949829
"8822",134,1,26,74,4.89784002304077
"8823",47,0,36,56.5999984741211,3.85014748573303
"8824",486,1,31,0,6.18620872497559
"8825",1176,1,39,43.4000015258789,7.06987428665161
"8826",224,0,27,53.5999984741211,5.41164588928223
"8827",91,0,33,83.1999969482422,4.51085948944092
"8828",293,1,40,102.599998474121,5.68017244338989
"8829",895,0,31,0,6.79682350158691
"8830",199,0,43,77.5999984741211,5.29330492019653
"8831",717,1,35,0,6.57507562637329
"8832",1400,0,38,84.6999969482422,7.24422740936279
"8833",377,1,38,0,5.9322452545166
"8834",377,1,33,59.2000007629395,5.9322452545166
"8835",464,1,48,80.5999984741211,6.13988447189331
"8836",213,0,33,57.7000007629395,5.36129236221313
"8837",140,1,32,64.3000030517578,4.94164228439331
"8838",1024,0,48,50.5,6.931471824646
"8839",41,0,38,81.5999984741211,3.71357202529907
"8840",106,0,27,133.199996948242,4.66343927383423
"8841",24,0,33,71.9000015258789,3.178053855896
"8842",215,0,41,51,5.37063789367676
"8843",196,1,34,56.5999984741211,5.27811479568481
"8844",139,0,44,71.9000015258789,4.93447399139404
"8845",47,0,32,86.6999969482422,3.85014748573303
"8846",1097,0,40,0,7.0003342628479
"8847",1466,0,46,31.6000003814697,7.29029273986816
"8848",340,1,30,0,5.82894563674927
"8849",628,0,43,204.100006103516,6.44254016876221
"8850",72,0,45,66.8000030517578,4.27666616439819
"8851",267,0,38,45.4000015258789,5.58724880218506
"8852",41,0,29,68.4000015258789,3.71357202529907
"8853",103,0,36,103.599998474121,4.63472890853882
"8854",414,0,41,49.5,6.02586603164673
"8855",92,0,28,96.4000015258789,4.52178859710693
"8856",121,0,37,77,4.79579067230225
"8857",62,1,47,204.100006103516,4.12713432312012
"8858",1004,0,45,0,6.91174745559692
"8859",197,0,37,79.0999984741211,5.28320360183716
"8860",414,0,27,56.0999984741211,6.02586603164673
"8861",232,0,32,57.7000007629395,5.44673728942871
"8862",592,0,27,48,6.38350677490234
"8863",167,0,26,0,5.11799383163452
"8864",154,1,27,59.7000007629395,5.03695249557495
"8865",1527,0,28,88.3000030517578,7.3310604095459
"8866",93,0,42,116.800003051758,4.53259944915771
"8867",155,0,32,43.9000015258789,5.0434250831604
"8868",1096,1,28,72.4000015258789,6.99942255020142
"8869",271,0,43,93.9000015258789,5.60211896896362
"8870",257,0,31,83.6999969482422,5.54907608032227
"8871",121,1,41,121.400001525879,4.79579067230225
"8872",24,0,40,77,3.178053855896
"8873",790,1,27,89.3000030517578,6.67203283309937
"8874",616,0,41,61.2000007629395,6.42324686050415
"8875",206,0,31,82.6999969482422,5.32787609100342
"8876",88,0,38,94.9000015258789,4.47733688354492
"8877",35,0,40,35.2000007629395,3.55534815788269
"8878",74,0,31,80.5999984741211,4.30406522750854
"8879",1044,1,33,0,6.95081472396851
"8880",87,0,43,134.199996948242,4.46590805053711
"8881",168,0,39,69.9000015258789,5.12396383285522
"8882",44,0,27,54.0999984741211,3.78418970108032
"8883",549,1,27,48,6.30809831619263
"8884",48,1,27,39.7999992370605,3.8712010383606
"8885",82,0,39,54.5999984741211,4.40671920776367
"8886",1035,0,27,48,6.94215679168701
"8887",317,1,37,0,5.75890159606934
"8888",105,0,31,79.0999984741211,4.65396022796631
"8889",107,0,36,93.9000015258789,4.67282867431641
"8890",1004,0,31,53.0999984741211,6.91174745559692
"8891",989,1,36,0,6.89669418334961
"8892",552,1,28,0,6.31354808807373
"8893",110,1,30,86.1999969482422,4.70048046112061
"8894",185,1,39,91.8000030517578,5.22035598754883
"8895",241,0,36,64.3000030517578,5.48479700088501
"8896",91,0,42,204.100006103516,4.51085948944092
"8897",446,0,42,0,6.10031890869141
"8898",440,0,29,51,6.0867748260498
"8899",623,0,49,120.400001525879,6.43454647064209
"8900",246,0,38,116.800003051758,5.50533151626587
"8901",74,0,34,134.699996948242,4.30406522750854
"8902",899,0,35,44.9000015258789,6.80128288269043
"8903",50,0,32,83.6999969482422,3.91202306747437
"8904",31,0,40,86.6999969482422,3.43398714065552
"8905",168,0,44,82.6999969482422,5.12396383285522
"8906",114,0,35,63.2999992370605,4.73619842529297
"8907",357,1,36,78.5999984741211,5.87773561477661
"8908",1124,0,39,101.5,7.02464914321899
"8909",62,1,31,71.9000015258789,4.12713432312012
"8910",101,0,40,103.099998474121,4.61512041091919
"8911",245,0,39,73,5.5012583732605
"8912",181,0,31,50.5,5.19849681854248
"8913",792,0,49,18.3999996185303,6.67456150054932
"8914",52,0,48,123,3.95124363899231
"8915",20,0,44,93.4000015258789,2.99573230743408
"8916",365,0,43,77.5999984741211,5.89989757537842
"8917",28,0,26,79.0999984741211,3.33220458030701
"8918",19,0,27,64.8000030517578,2.94443893432617
"8919",151,0,35,53.5999984741211,5.01727962493896
"8920",212,0,47,58.2000007629395,5.35658645629883
"8921",770,0,38,55.5999984741211,6.64639043807983
"8922",91,0,34,45.4000015258789,4.51085948944092
"8923",1380,0,29,48.5,7.22983884811401
"8924",1735,0,42,44.9000015258789,7.45876264572144
"8925",449,0,30,58.7000007629395,6.10702276229858
"8926",1587,0,47,0,7.36960077285767
"8927",1028,0,47,45.4000015258789,6.93537044525146
"8928",436,0,47,93.9000015258789,6.0776424407959
"8929",51,1,40,62.7999992370605,3.93182563781738
"8930",31,0,42,34.7000007629395,3.43398714065552
"8931",62,0,37,66.3000030517578,4.12713432312012
"8932",609,1,38,41.7999992370605,6.4118185043335
"8933",264,0,44,99.5,5.57594919204712
"8934",92,0,35,75,4.52178859710693
"8935",1295,1,35,21.3999996185303,7.16626596450806
"8936",860,1,35,0,6.75693225860596
"8937",364,1,30,35.7000007629395,5.89715385437012
"8938",165,0,33,50.5,5.1059455871582
"8939",71,0,37,49.5,4.26268005371094
"8940",1127,0,44,58.2000007629395,7.02731466293335
"8941",140,0,44,86.1999969482422,4.94164228439331
"8942",609,1,42,80.5999984741211,6.4118185043335
"8943",62,0,29,92.3000030517578,4.12713432312012
"8944",351,0,26,67.9000015258789,5.86078643798828
"8945",154,1,49,35.7000007629395,5.03695249557495
"8946",473,0,32,77,6.159095287323
"8947",48,0,49,60.2000007629395,3.8712010383606
"8948",1004,0,35,34.2000007629395,6.91174745559692
"8949",154,0,32,102.599998474121,5.03695249557495
"8950",120,0,43,84.1999969482422,4.78749179840088
"8951",1675,1,47,37.2000007629395,7.42356824874878
"8952",731,1,31,39.2999992370605,6.59441328048706
"8953",1310,0,34,117.900001525879,7.17778253555298
"8954",143,1,28,55.0999984741211,4.96284484863281
"8955",384,1,31,0,5.95064258575439
"8956",404,1,34,0,6.00141477584839
"8957",103,0,33,83.6999969482422,4.63472890853882
"8958",30,0,43,64.3000030517578,3.40119743347168
"8959",832,1,46,51,6.72383260726929
"8960",32,1,37,49.5,3.465735912323
"8961",366,1,38,56.5999984741211,5.90263319015503
"8962",944,1,46,44.9000015258789,6.85012626647949
"8963",296,0,28,57.7000007629395,5.69035959243774
"8964",334,0,28,48,5.81114101409912
"8965",139,1,38,35.7000007629395,4.93447399139404
"8966",612,0,35,72.4000015258789,6.41673231124878
"8967",2039,0,46,52.5999984741211,7.62021493911743
"8968",69,0,43,76.5,4.23410654067993
"8969",31,0,39,50,3.43398714065552
"8970",902,0,29,100.5,6.80461454391479
"8971",63,0,44,78.0999984741211,4.14313459396362
"8972",366,1,32,60.7000007629395,5.90263319015503
"8973",93,0,37,66.8000030517578,4.53259944915771
"8974",117,1,47,43.4000015258789,4.76217412948608
"8975",975,0,36,102,6.88243770599365
"8976",22,0,28,47.4000015258789,3.09104251861572
"8977",71,0,28,85.1999969482422,4.26268005371094
"8978",54,0,39,86.1999969482422,3.98898410797119
"8979",1073,1,49,27.6000003814697,6.97821378707886
"8980",1734,1,44,38.2999992370605,7.45818614959717
"8981",61,0,30,62.2000007629395,4.11087369918823
"8982",93,1,26,61.7000007629395,4.53259944915771
"8983",19,0,33,64.8000030517578,2.94443893432617
"8984",81,0,49,100,4.39444923400879
"8985",275,1,34,45.4000015258789,5.61677122116089
"8986",57,0,29,62.2000007629395,4.04305124282837
"8987",88,0,37,99.5,4.47733688354492
"8988",1157,1,29,21.8999996185303,7.05358552932739
"8989",33,0,41,87.8000030517578,3.49650764465332
"8990",31,1,30,87.8000030517578,3.43398714065552
"8991",232,1,35,21.8999996185303,5.44673728942871
"8992",1461,1,44,66.3000030517578,7.28687620162964
"8993",36,1,45,54.5999984741211,3.58351898193359
"8994",1248,0,46,19.3999996185303,7.12929773330688
"8995",1096,0,37,61.7000007629395,6.99942255020142
"8996",109,0,36,61.2000007629395,4.6913480758667
"8997",260,0,36,56.0999984741211,5.56068181991577
"8998",391,0,29,63.7999992370605,5.96870756149292
"8999",1888,1,36,0,7.54327344894409
"9000",410,0,29,61.2000007629395,6.01615715026855
"9001",1204,0,41,39.7999992370605,7.09340476989746
"9002",729,0,31,67.9000015258789,6.59167385101318
